NO	Classification	Language	Course Name	Course ID	Training Hours
8720	Expertise	English (US)	Microsoft Azure DevOps Engineer Expert (AZ-400) Cert Prep: 6 Implement an Instrumentation Strategy by Microsoft Press	e412f587-4287-5eda-81fd-aedbacf5be02	2.8
8721	Expertise	English (US)	Microsoft Azure Fundamentals (AZ-900) Cert Prep: 1 Cloud Concepts	6f584cee-1b94-5e0f-8ae3-b77c981c3d31	1.32
8722	Expertise	English (US)	Microsoft Azure Fundamentals (AZ-900) Cert Prep: 2 Azure Architecture and Security	39da8560-c41e-5550-a7fc-c5cbf001ca4e	1.98
8723	Expertise	English (US)	Microsoft Azure Fundamentals (AZ-900) Cert Prep: 3 Azure Services	dc56cf68-ba39-5760-8861-7c00eda719c7	2.33
8724	Expertise	English (US)	Microsoft Azure Fundamentals (AZ-900) Exam Tips	72a2741e-f1d2-58d0-9ed9-750aa2e2ff40	1.87
8725	Expertise	English (US)	Microsoft Azure Network Engineer Associate (AZ-700) Exam Tips	36fe216b-aaeb-5aa0-b942-0335349f0fac	2.53
8726	Expertise	English (US)	Microsoft Azure Security Technology (AZ-500) Cert Prep by Microsoft Press	8c57d100-6635-577c-a852-ed848edd7552	7.48
8727	Expertise	English (US)	Microsoft Azure Solutions Architect Expert (AZ-305) Exam Tips	7fc1a6db-13d1-5f57-9535-690f92e0d312	1.25
8728	Expertise	English (US)	Microsoft Azure Synapse for Developers	7e7dffd9-7976-5b09-83a1-30acc8f442cf	2.6
8729	Expertise	English (US)	Microsoft Azure Synapse for Developers: Scaling Configuration	24505e97-0978-5308-bcb0-04c6c9b26924	1.68
8730	Expertise	English (US)	Microsoft Azure: Identity and Access Management	5b290628-b9a1-5b23-b5c8-344f69595dd6	1.85
8731	Expertise	English (US)	Microsoft Azure: Networking Concepts	66828125-2a84-58c7-9e07-72bcfd01cd0e	1.2
8732	Expertise	English (US)	Microsoft Entra ID for Administrators	d3d528bf-26b9-5d9e-a573-b33e4c505122	2.18
8733	Expertise	English (US)	Migrating Storage to Azure	8dddb32c-a2cf-502b-b725-ce94b201e956	2.02
8734	Expertise	English (US)	Migrating to Azure	d2b14cb5-fb69-57a8-8c15-48111d57392a	1.67
8735	Expertise	English (US)	Planning for Microsoft Entra ID	94c5d13c-2aa9-504d-ad43-7cb6c3f395b9	1.58
8736	Expertise	English (US)	Practice Exam 1 for Microsoft Azure Administrator Associate (AZ-104)	f0a1d083-bc67-5e96-b7a4-1341c0c2d952	0.07
8737	Expertise	English (US)	Practice Exam 1 for Microsoft Azure Fundamentals (AZ-900)	f08492a1-ba6d-5816-bdb6-55713454ea2f	0.07
8738	Expertise	English (US)	Practice Exam 2 for  Microsoft Azure Administrator Associate (AZ-104)	2bd3cbf7-322b-5495-9c08-f44bc51ed121	0.07
8739	Expertise	English (US)	Practice Exam 2 for Microsoft Azure Fundamentals (AZ-900)	d3abbe34-cbcf-58cc-ac39-0af75e90079c	0.07
8740	Expertise	English (US)	Practice Exam 3 for Microsoft Azure Administrator Associate (AZ-104)	acc39c72-d10b-59ee-9673-4942a611091b	0.07
8741	Expertise	English (US)	Practice Exam 3 for Microsoft Azure Fundamentals (AZ-900)	95968934-b76c-5ef2-8af5-34427218eb4a	0.07
8742	Expertise	English (US)	Practice Exam 4 for Microsoft Azure Administrator Associate (AZ-104)	92276b47-037a-542d-967c-00c67d0006c3	0.07
8743	Expertise	English (US)	Practice Exam 4 for Microsoft Azure Fundamentals (AZ-900)	b1ddf3be-b6eb-5e8f-a79e-86906d427aa8	0.07
8744	Expertise	English (US)	Process Documents with Azure AI Document Intelligence	e198a857-742d-5664-a725-68d0b6071835	1.93
8745	Expertise	English (US)	Scaling Applications with Microsoft Azure	d4676c56-3092-5322-99da-184583145c8f	1.5
8746	Expertise	English (US)	Streamlining Processes with Azure Automation	82a424db-ca1e-5dde-9ef0-754f34e2bee4	2.48
8747	Expertise	English (US)	Advanced Docker Automation with AWS CDK	0fa19511-3737-5529-9a26-97ce346ec1a8	0.62
8748	Expertise	English (US)	Applying Cost Optimization Tools to Your AWS Workloads	bcb1a4a5-3f51-5661-b22f-9d09e733923c	2.87
8749	Expertise	English (US)	AWS Administration: Migrating Virtual Machines	525bc201-ed2f-5e96-ac14-374554fccf25	1.43
8750	Expertise	English (US)	AWS Administration: Security Operations	68d42958-a669-5693-9451-2e69a4e246f7	2.42
8751	Expertise	English (US)	AWS Certified Advanced Networking – Specialty (ANS-C01) Cert Prep: 1 Network Design	a8bf7066-a679-505e-ae54-30c28fffb45b	0.45
8752	Expertise	English (US)	AWS Certified Advanced Networking – Specialty (ANS-C01) Cert Prep: 2 Network Implementation	3558f546-e940-554d-a8be-11d499b56060	0.55
8753	Expertise	English (US)	AWS Certified Advanced Networking – Specialty (ANS-C01) Cert Prep: 3 Network Management and Operation	ba2ae380-90f0-5e80-a25f-88863eb6ac7c	0.27
8754	Expertise	English (US)	AWS Certified Advanced Networking – Specialty (ANS-C01) Cert Prep: 4 Network Security, Compliance, and Governance	22803c94-c121-5338-8a84-e78fe47369ae	0.18
8755	Expertise	English (US)	AWS Certified DevOps Engineer - Professional (DOP-C02) Exam Tips	91ef9cc7-f4b8-5b77-9921-e8596e3c7224	3.05
8756	Expertise	English (US)	AWS Certified Machine Learning - Specialty (MLS-C01) Cert Prep: 1 Data Engineering	f09947af-d3bb-5c62-9ce8-2721323b47ab	1.48
8757	Expertise	English (US)	AWS Certified Machine Learning - Specialty (MLS-C01) Cert Prep: 2 Exploratory Data Analysis	c38fde08-1266-540d-bb5d-87c9dab14f0d	0.3
8758	Expertise	English (US)	AWS Certified Machine Learning - Specialty (MLS-C01) Cert Prep: 3 Modeling	21cacc85-44c0-547b-a38d-547dac61512c	0.53
8759	Expertise	English (US)	AWS Certified Machine Learning - Specialty (MLS-C01) Cert Prep: 4 Machine Learning Implementation and Operations	c19c615f-970d-5569-a356-ccb16a0a3f21	0.42
8760	Expertise	English (US)	AWS Certified Solutions Architect - Associate (SAA-C03) Cert Prep: 1 Cloud Services Overview	af81bd10-da67-5b84-933b-4758f6949dd0	1.4
8761	Expertise	English (US)	AWS Certified Solutions Architect - Associate (SAA-C03) Cert Prep: 2 Storage Design	acc979c0-40b0-5709-a0d2-37255f3a9522	2.58
8762	Expertise	English (US)	AWS Certified Solutions Architect - Associate (SAA-C03) Cert Prep: 3 Virtual Private Cloud	1d992211-035d-5cb8-8948-c943fc964f75	1.4
8763	Expertise	English (US)	AWS Certified Solutions Architect - Associate (SAA-C03) Cert Prep: 4 Compute Services	546163ac-82ca-5423-830d-6144d91ae760	2.98
8764	Expertise	English (US)	AWS Certified Solutions Architect - Associate (SAA-C03) Cert Prep: 5 Identity and Access Management	8fce1ee7-739b-50c1-aee7-a6da928294ef	3.27
8765	Expertise	English (US)	AWS Certified Solutions Architect - Associate (SAA-C03) Cert Prep: 6 Auto Scaling and Virtual Network Services	590eecce-7380-5771-94af-108997ca5753	1.68
8766	Expertise	English (US)	AWS Certified Solutions Architect - Associate (SAA-C03) Cert Prep: 7 Application Deployment	cf374981-1bb0-5a09-a8be-f3ccc2cf37c8	2.28
8767	Expertise	English (US)	AWS Certified Solutions Architect - Associate (SAA-C03) Cert Prep: 8 Databases	32670672-0ca5-5f4e-8d3b-4b9c2e6e3448	2.15
8768	Expertise	English (US)	AWS Certified Solutions Architect - Associate (SAA-C03) Cert Prep: 9 Services and Design Scenarios	ea37d61e-dde3-5598-852f-4fda179b8963	2.53
8769	Expertise	English (US)	AWS Certified Solutions Architect - Professional (SAP-C02) Cert Prep: 1 Design Solutions for Organizational Complexity	e55cf90b-b932-591c-813b-4eccb53fef87	1.3
8770	Expertise	English (US)	AWS Certified Solutions Architect - Professional (SAP-C02) Cert Prep: 2 Design for New Solutions	c1c7bee9-8c1c-50d1-8eaf-ff0b2a5e732b	0.77
8771	Expertise	English (US)	AWS Certified Solutions Architect - Professional (SAP-C02) Cert Prep: 3 Continuous Improvement for Existing Solutions	cc93a6e8-a7ad-5968-a005-07fa0521f2c2	0.57
8772	Expertise	English (US)	AWS Certified Solutions Architect - Professional (SAP-C02) Cert Prep: 4 Accelerate Workload Migration and Modernization	6210e860-2f98-5b45-a8f5-c658441e0db0	0.87
8773	Expertise	English (US)	AWS Certified SysOps - Administrator (SOA-C02) Exam Tips	1f98c872-621c-579c-ad15-12c79aae8b6a	0.77
8774	Expertise	English (US)	AWS CloudFormation for Beginners	825d2f11-385a-5192-8c5e-bea240fe979a	0.65
8775	Expertise	English (US)	AWS DeepRacer: Building a Reinforcement Learning Model	01c8f5f0-a415-534e-9dec-8046ede3254a	0.67
8776	Expertise	English (US)	AWS DevOps: Continuous Docker Deployment to AWS Fargate from GitLab	7c9831f3-26fd-5893-8222-05b3511d94d3	1.42
8777	Expertise	English (US)	AWS Elastic Load Balancing Essentials	c012d8c5-f95e-5601-831c-2075a81e9d6e	4.22
8778	Expertise	English (US)	AWS Essential Training for Administrators	59d87b12-2a40-57ac-824b-d34738eb15fe	5.92
8779	Expertise	English (US)	AWS Essential Training for Developers	b85b6bae-9abd-5f0f-b212-307e1ea81db9	4.13
8780	Expertise	English (US)	AWS for Developers: Amazon Amplify Studio	208077a7-dd86-559b-8083-aba2b4a72b36	1.12
8781	Expertise	English (US)	AWS for Developers: CLI Tips	cef5526d-621b-5fd2-b108-60094d7f95b7	1.88
8782	Expertise	English (US)	AWS for Developers: Deploy a WordPress Blog with AWS CDK v2	9fa14634-07dc-5dd9-b1b0-4441de92a8e5	0.5
8783	Expertise	English (US)	AWS for Developers: DynamoDB	94ecc00a-5f2b-53d2-8bf9-0148934c53dd	1.43
8784	Expertise	English (US)	AWS for Developers: Identity Access Management (IAM)	4527e6bf-8b34-5e4e-9b85-d680b5b30e9d	0.82
8785	Expertise	English (US)	AWS for Developers: S3	282d9e13-f314-5082-870d-c5b50467cab3	2.02
8786	Expertise	English (US)	AWS for Developers: SNS, SQS, and SWF	351bd8ce-bbf0-532f-8ef3-60aa6d5b6beb	1.2
8787	Expertise	English (US)	AWS for Developers: Step Functions	9adf2735-40fa-5c14-b5ce-3bd478404973	1.35
8788	Expertise	English (US)	AWS Infrastructure as Code for Software Developers	831a3b16-a609-5b96-b458-a839644fdc81	0.9
8789	Expertise	English (US)	AWS Machine Learning: Building an Expense Tracker Using Amazon Textract	e61ee81b-9bd1-5f84-a079-b4d1c9c679c0	0.4
8790	Expertise	English (US)	AWS Management Console: Beginner's Guide to Services	4314e77e-e9f3-5e21-b3d2-b3b348d190b7	1.77
8791	Expertise	English (US)	AWS Security Best Practices for Developers	63d5a04c-2f77-5d4b-9810-25aa83da1df3	1.53
8792	Expertise	English (US)	AWS Well-Architected Framework: Cost Optimization Pillar	4c7e4e36-1ced-53c9-8f46-12046cf92a88	0.93
8793	Expertise	English (US)	AWS Well-Architected Framework: Operational Excellence Pillar	de291b94-79a1-55c8-83f4-a1c9954c553c	1.18
8794	Expertise	English (US)	AWS Well-Architected Framework: Performance Efficiency Pillar	42ebaa3b-a2ff-503b-8440-083974b6b96f	0.78
8795	Expertise	English (US)	AWS Well-Architected Framework: Reliability Pillar	448c2c23-253a-5d0f-a70d-6c1c7833bec3	1.5
8796	Expertise	English (US)	AWS Well-Architected Framework: Security Pillar	ca7148f0-fdcb-5140-a9e5-1233e6f44bb2	1.22
8797	Expertise	English (US)	AWS Well-Architected Framework: Sustainability Pillar	dfe37a92-f741-5529-815a-d748febf2e90	0.43
8798	Expertise	English (US)	AWS: Automation and Optimization	f41a1853-f0fa-5ce0-b860-8026afa24e56	2.15
8799	Expertise	English (US)	AWS: Controlling Cost	0fcd06be-aa3d-5fc2-adb6-96cdd2d9f196	2.58
8800	Expertise	English (US)	AWS: Cost and Performance Optimization	9d46e52b-df0a-5561-905b-b4a6b0f6c1c1	1.92
8801	Expertise	English (US)	AWS: Disaster Recovery	a15003c7-2a31-59c1-8b7d-fd60b0db2522	1.98
8802	Expertise	English (US)	AWS: High Availability	59afb736-d3ad-5e4a-baf1-13c4e43c080b	4.75
8803	Expertise	English (US)	AWS: Monitoring and Reporting	ed8fa5f7-9756-5174-bc90-64af20c9a806	1.28
8804	Expertise	English (US)	AWS: Monitoring, Logging, and Remediation	6ef6386b-8626-55d6-845c-c205c1f798ae	1.67
8805	Expertise	English (US)	AWS: Storage and Data Management	6187177a-3e50-5550-8948-c96c4a75b27b	5.07
8806	Expertise	English (US)	Build Streaming Ingestion Pipelines for Snowflake with AWS	eb2bfd8b-69d8-549c-9172-75299831c1d0	0.83
8807	Expertise	English (US)	Building Dynamic Websites using AWS Lambdas	08e9159b-dd8b-5598-ac24-a9b0a9449867	1.95
8808	Expertise	English (US)	Building Intelligent Chatbots on AWS	8b2c7708-0503-5389-9399-e1fc302d8a7a	1.22
8809	Expertise	English (US)	Centralized User Management with AWS Single Sign-On	39f22c48-07f3-5c48-825b-13f082fa508e	0.73
8810	Expertise	English (US)	Choosing a Cloud Platform for Developers: AWS, Azure, and GCP	4a5fa9ee-7df9-5f74-b959-2d0324c54497	1.12
8811	Expertise	English (US)	Cloud Native Projects: AWS Serverless	c5dd6f9d-54db-5289-ae8f-e76d4ae2fe5a	1.27
8812	Expertise	English (US)	Data Engineering with AWS Part 1	09f06405-36d4-5785-8ad4-2fa9cb11d1a5	1.83
8813	Expertise	English (US)	Data Engineering with AWS Part 2	d8a5f222-f292-5439-a1a1-09470fe2ae2a	2.3
8814	Expertise	English (US)	Deploying Java Applications to AWS	06ed294d-0620-528b-84c8-d9bc8a985dc1	0.62
8815	Expertise	English (US)	Deploying Your AWS Application to the Cloud with Docker	554d9f70-e901-53fc-8910-0a6c743a21b8	0.9
8816	Expertise	English (US)	Designing an AWS Landing Zone for Your Enterprise	d022e56b-3a0c-5860-8e32-c509aebdb5d1	1.05
8817	Expertise	English (US)	DevOps with AWS	c8c080fa-9d23-5b1e-94ec-7c514dd5da04	2.33
8818	Expertise	English (US)	Docker on AWS	5ff0863f-1416-5623-9b7b-07c669f4108e	1.72
8819	Expertise	English (US)	Getting Started with the AWS Well-Architected Framework	63ebeac1-ccd6-58be-a7c4-a806d1318686	0.82
8820	Expertise	English (US)	Introduction to AWS Automation Tools	7c1d1930-cb1f-5b8f-9f33-e92f71aa659d	2.48
8821	Expertise	English (US)	Introduction to AWS Threat Detection	539b55c4-9651-5c06-b58c-77c56aab4fbe	1.07
8822	Expertise	English (US)	Learning Amazon Web Services (AWS) for Developers	ca651cbb-e87f-57a4-bcad-9ff3067904a9	1.42
8823	Expertise	English (US)	Learning Amazon Web Services (AWS) QuickSight	35d1dea6-5bde-5cff-9df9-97c9b7a6ce9a	4.57
8824	Expertise	English (US)	Learning AWS Amplify	7b3fe7cb-5ae0-521c-97ff-08cd78d42170	1.3
8825	Expertise	English (US)	Managing AWS with CloudShell	64c52be4-333a-5fc2-99b1-06d3b4a5be09	0.32
8826	Expertise	English (US)	Migrating to AWS	752bbd03-74a7-58e7-adc9-7f9cbeed245e	1.92
8827	Expertise	English (US)	Running Jenkins on AWS	53aa7f3f-d632-5347-8b5a-cf98f613a36b	2.13
8828	Expertise	English (US)	Running Kubernetes on AWS (EKS)	857775f3-b108-5023-9990-c817f3f96e68	1.45
8829	Expertise	English (US)	Securely Migrating to AWS	db678891-b2c0-556f-830d-2a25d9ef078f	1.6
8830	Expertise	English (US)	Serverless and Microservices for AWS	1af6ea61-7dd1-526d-833d-8df7ad8f8cc5	1.67
8831	Expertise	English (US)	The AWS Well-Architected Framework in Action	644b8752-2509-5e02-83a3-96eac0985e4e	0.9
8832	Expertise	English (US)	Using Slack and AWS EventBridge to Automate Your DevOps Tasks	5e771faa-66a1-531b-8b2f-6bc2ede33663	0.8
8833	Expertise	English (US)	VPC Networking: Designing a Software Defined Data Center on AWS	3fb5dadd-e0fb-5472-a12e-86f4fea77100	2.47
8834	Expertise	English (US)	3ds Max 2017 Essential Training	ef85b7e7-b2af-5ef5-8d11-983927465150	9.83
8835	Expertise	English (US)	3ds Max 2018 Essential Training	f51306f5-a47d-5865-a882-5dd2946c2090	10.17
8836	Expertise	English (US)	3ds Max 2018: Mastering UVW Mapping	8b997ada-3729-59cd-9486-734efc6435af	2.52
8837	Expertise	English (US)	3ds Max 2019 Essential Training	8d7d6f35-f7d4-519c-b783-8671807a969c	10.65
8838	Expertise	English (US)	3ds Max 2019: Advanced Lighting	553221b3-ef18-516c-99dd-cc6e1b7893c3	3.6
8839	Expertise	English (US)	3ds Max 2019: Advanced Materials	2d3668ba-47cb-5bb3-9109-3b8dbafd8139	2.62
8840	Expertise	English (US)	3ds Max 2020 Essential Training	ca5119f7-11e3-5073-a143-08cd03b0a2bb	10.92
8841	Expertise	English (US)	3ds Max 2021 Essential Training	3d20a731-76bd-523b-a001-105dfdb51f48	10.68
8842	Expertise	English (US)	3ds Max 2022 Essential Training	835ec82f-ea84-599d-a8ba-4b5410909e85	11.03
8843	Expertise	English (US)	3ds Max 2022 Quick Start	293582f0-1bc3-5e67-9689-31ca63914713	1.3
8844	Expertise	English (US)	3ds Max 2023 Essential Training	bb5f3b9a-36aa-54c1-bc49-20269b32d98b	14.23
8845	Expertise	English (US)	3ds Max 2024 Essential Training	bdd09951-71f6-5f1b-bc0c-cb7c27180c84	14.28
8846	Expertise	English (US)	3ds Max 2025 Essential Training	36326c77-d5af-55fc-83fe-0475e420c250	13.17
8847	Expertise	English (US)	3ds Max and After Effects: Product Visualization	37b9ee75-c692-53d7-a87c-aef1751ac57f	3.37
8848	Expertise	English (US)	3ds Max and Twinmotion: Architectural Visualization	97e852c2-98d8-51c8-a472-47d1b7b17055	1.4
8849	Expertise	English (US)	3ds Max and V-Ray: ArchViz Detailing Techniques	b00724c5-3a01-5efa-b97c-fa8f9292beb4	3.05
8850	Expertise	English (US)	3ds Max and V-Ray: ArchViz Material Details for Photorealism	f0c5ce22-4cc2-5079-9255-3fd57237ecd7	2.12
8851	Expertise	English (US)	3ds Max and V-Ray: Exterior Lighting and Rendering	ae52e288-7d86-52f6-abbe-2b35c7a9f118	1.58
8852	Expertise	English (US)	3ds Max and V-Ray: Interior Lighting and Rendering	f0318256-360c-5940-92df-19dc31420f8b	1.78
8853	Expertise	English (US)	3ds Max and V-Ray: Residential Exterior Materials	f9a81e40-c69b-5691-b562-5f1df3ac4b0a	2.45
8854	Expertise	English (US)	3ds Max and V-Ray: Residential Interior Materials	ecc300f4-409a-5919-bd34-07eba237bf5f	2.15
8855	Expertise	English (US)	3ds Max to Unreal Engine Workflow and Troubleshooting	3c60a84c-8662-58c5-bba5-776aeb606260	2.08
8856	Expertise	English (US)	3ds Max: 3D Camera Techniques for ArchViz	69757bb4-3f1f-53bf-a195-a8bbb8d70515	1.7
8857	Expertise	English (US)	3ds Max: Character Rigging	d18b314d-23fb-5474-9d3a-d398e3998e3c	3.75
8858	Expertise	English (US)	3ds Max: Cinematography for Visualization	a96fc381-022f-55f5-bfef-d967556f8611	2.4
8859	Expertise	English (US)	3ds Max: Digital Humans for Architectural Visualizations	276cd776-b406-5375-a7b7-130e82119246	1.57
8860	Expertise	English (US)	3ds Max: Hard Surface Modeling	919db0e0-5ac8-59b1-84d7-f2c9b1b73489	2.63
8861	Expertise	English (US)	3ds Max: Medical Product Visualization with Arnold	ee9636c2-37a8-51b2-b68b-09683dd1176e	1.38
8862	Expertise	English (US)	3ds Max: Rendering for Compositing in V-Ray Next	3ddd3d7b-9278-50c3-b588-a4d27e4ef8c7	3.03
8863	Expertise	English (US)	3ds Max: Rendering with Arnold	6853ec08-7b53-5872-8d09-cc7ec7093bfa	3.38
8864	Expertise	English (US)	3ds Max: Revit Integration	87507271-cb18-5d12-be5f-9a2731555b39	2.9
8865	Expertise	English (US)	3ds Max: Stylized Environment for Animation	b6af885a-2716-5f8f-8802-c4f6e613c60f	4.73
8866	Expertise	English (US)	3ds Max: Substance to Arnold	1cd8bfcc-9d2d-57a8-8950-e2c2b7b1999f	2.03
8867	Expertise	English (US)	3ds Max: Substance to V-Ray	7ea951dd-54e7-5ee0-94ea-045cb02add2f	1.93
8868	Expertise	English (US)	3ds Max: Substance to V-Ray Workflows	1ba067ea-1101-5ad2-b2e9-ee71bb80465d	1.58
8869	Expertise	English (US)	3ds Max: Tips, Tricks and Techniques	64396eba-9205-5732-ab5d-ac83c6729dcb	22.7
8870	Expertise	English (US)	3ds Max: UVW Mapping	f76a88a5-c6ff-5f89-8a31-869a47b2fc4f	2.53
8871	Expertise	English (US)	Animating in 3ds Max: Constraints, Controllers, and Wire Parameters	1dcaf6b0-c00b-55c1-a3cc-6f3c94f7c121	1.72
8872	Expertise	English (US)	Learning 3ds Max 2020	be642947-44a2-596d-b70a-758260360e7d	3.38
8873	Expertise	English (US)	Learning 3ds Max 2021	b37667d8-2f27-5f0d-9d48-d9a98241db09	3.67
8874	Expertise	English (US)	11 Tips for Visual Studio 2022	2794bef3-f9a1-55f2-a2f9-66664559b28e	0.5
8875	Expertise	English (US)	Access 2019: Building Dashboards for Excel	af760d52-5221-59b2-8e63-e988c17f92cc	1.78
8876	Expertise	English (US)	Access 2021: Queries	57791eab-1336-54a7-bf1d-62c7533bffed	4.48
8877	Expertise	English (US)	Access 2021: Tips, Tricks, and Techniques	fbfc1619-947e-545f-8c6d-ecc1d35e07bb	2.82
8878	Expertise	English (US)	Acrobat DC Essential Training	fbed3b7e-ea6e-5d89-8499-366fd9b08f76	2.15
8879	Expertise	English (US)	Acrobat DC: Creating Forms	abb83ac4-73e8-5c2b-bc26-ee95f3e12b11	1.82
8880	Expertise	English (US)	Acrobat Pro Essential Training	80647bff-bee9-594a-9187-d2b0cac0c3d3	2.2
8881	Expertise	English (US)	Adobe Acrobat Basics: Features Everyone Should Know	36541dbf-f1f3-5961-9f29-63d1d656e3aa	1.05
8882	Expertise	English (US)	Adobe Acrobat DC: PDF Commenting for AEC	d139cbf7-f0ce-51c4-b160-13a8310b9315	2.05
8883	Expertise	English (US)	Adobe Audition: Mixing Music and Dialog	cb013997-2791-5e72-a2cc-79bfccf7290a	2.6
8884	Expertise	English (US)	Adobe Captivate Essential Training	4299c027-68b4-5f9e-ab88-0091c03d02a5	2.65
8885	Expertise	English (US)	Adobe Firefly Essential Training	cc3c72a8-085d-53eb-947c-3e8e95a14ea4	3.8
8886	Expertise	English (US)	Adobe Firefly's AI-Driven Business Solutions: A Conversation with Bart Van de Wiele	8cc26eff-3a04-5db6-84ee-d10c479f152d	0.62
8887	Expertise	English (US)	Adopting Agile: Strategies for Successful Implementation	6103c201-6f37-568e-91f2-34d4d9c6184d	0.53
8888	Expertise	English (US)	Advanced Google Analytics 4 (GA4)	11647547-52da-58e1-9d3f-a73f7277eda6	2.02
8889	Expertise	English (US)	Advanced Graph Neural Networks	5c3c0b67-55e5-5fb5-9c71-25dfde3ae212	2.07
8890	Expertise	English (US)	Advanced Microsoft Fabric Implementation and Governance	52817834-1de0-5427-ad38-62d88eb9b2bd	2.57
8891	Expertise	English (US)	Advanced Threat Hunting on Active Directory	c044243a-e0fd-58ec-8648-f7ce0033a5ae	0.57
8892	Expertise	English (US)	Advanced TypeScript Concepts	f6400766-e225-5bbf-bb8b-c1a11ede3977	1.9
8893	Expertise	English (US)	Advanced Web APIs with ASP.NET Core 8	fe3d8d43-52a2-5c5d-81b2-35535ecd990b	2.07
8894	Expertise	English (US)	Agile Project Management with Jira Cloud: 1 Projects, Boards, and Issues	7023f010-8199-5e40-b766-13785396779a	1.22
8895	Expertise	English (US)	Agile Project Management with Jira Cloud: 2 Lean and Agile Processes	2df932d8-c0dd-5b72-a975-6f0184db2d43	1.18
8896	Expertise	English (US)	Applied Concurrency in Go	2fef34b8-028a-52d3-bff7-b2e277903aa7	1.45
8897	Expertise	English (US)	Audition Essential Training	5d78e49c-8b3f-5183-a2b5-d2a07d2c81d9	4.25
8898	Expertise	English (US)	Automating Your Creator Workflow Using Dubsado	401276ee-2b5d-531b-aee3-f7b12f92821e	0.77
8899	Expertise	English (US)	AWS API Gateway with HTTP, Lambda, DynamoDB, and iOS	9ffedde7-e0e2-5a60-bfe2-08729d7cfdbb	2.02
8900	Expertise	English (US)	Azure for Developers: API Management	d0d3a934-126f-5696-b6e0-6057fd9669ba	2.22
8901	Expertise	English (US)	Bitbucket Pipelines for CI/CD	b6bf4d03-2520-5339-9bf2-94390a17814a	1.47
8902	Expertise	English (US)	Build a Faster, More Structured Express API with Node.js and TypeScript	a1645d2a-05c2-508e-aeb3-385ce56df22e	0.83
8903	Expertise	English (US)	Build a Lightweight Full-Stack Headless CMS Using Next.js, Contentful, and GraphQL	12cbb77f-456d-5228-baa1-aa3319d84592	1.03
8904	Expertise	English (US)	Build an Ethereum Smart Contract with Go and Solidity	b2238400-5a1d-5c20-914a-2b46d4c771d4	1.72
8905	Expertise	English (US)	Building a Project with the ChatGPT API	d955e70a-3add-51b0-8fe7-92a02443145e	1.93
8906	Expertise	English (US)	Building a Small Business Website with Open Source WordPress	e181aaa1-e58f-5787-9c23-465256f12f80	1.72
8907	Expertise	English (US)	Building a Video Transcriber with Node.js and Google AI Speech-To-Text API	8342cf4b-a542-52e3-8b71-f2801860bd53	1.15
8908	Expertise	English (US)	Building a Video Transcriber with Node.js and OpenAI API	c593cb72-a0b1-5fff-861c-cf97527784db	1.03
8909	Expertise	English (US)	Building and Securing Restful APIs in .NET	90ecd161-3487-5fc5-8def-212042679d32	2.8
8910	Expertise	English (US)	Building in Microsoft Copilot Studio	f4bc6d5b-77de-56b3-ae41-41629411a582	1.05
8911	Expertise	English (US)	Building in Microsoft Copilot Studio	cc8f0d54-2d24-566d-bb1c-e5769740282c	0.95
8912	Expertise	English (US)	Building Web APIs with ASP.NET Core 8	3f0d3b9f-0ee0-536f-98ba-234c21a563d9	2.62
8913	Expertise	English (US)	Built-in Machine Learning in the Wolfram Language	021a3f06-a27e-52c6-a3de-32596b79f18d	0.32
8914	Expertise	English (US)	Canva for Web and Digital Design Projects	bf20f84c-6c8f-5954-98c8-ff94d2081e9b	1.67
8915	Expertise	English (US)	Canva: Designing Engaging, Accessible Presentations	2ac7347d-275b-5695-945a-ea2ccab853c5	1.17
8916	Expertise	English (US)	Cert Prep: Access 2016 Microsoft Office Specialist (77-730)	8b65ac40-c252-5c01-8caa-b7b10fd18aa8	2.98
8917	Expertise	English (US)	Cert Prep: Excel Associate - Microsoft Office Specialist for Office 2019	1cdc67d1-40a5-5a1d-8488-057d63c8b2f5	3.57
8918	Expertise	English (US)	Cert Prep: Excel Expert - Microsoft Office Specialist for Office 2019 and Office 365	5df9b53d-8dfb-5986-9a45-e373acd273c8	4.72
8919	Expertise	English (US)	Cert Prep: Outlook 2016 Microsoft Office Specialist (77-731)	ba062a2d-bf25-566c-9f92-6276f689a056	2.9
8920	Expertise	English (US)	Cert Prep: Outlook Associate - Microsoft Office Specialist for Office 2019 and Office 365	d611ef41-c224-56b9-9f15-0178871422be	2.48
8921	Expertise	English (US)	Cisco Catalyst SD-WAN Foundations	9b751b73-3af2-5c9c-be86-833256e603e8	1.55
8922	Expertise	English (US)	Cloud DevOps Concepts: Understanding Processes and Services	a82c931c-2c28-5f86-a9bb-13fbe432e4f3	0.82
8923	Expertise	English (US)	Coding Exercises: pandas	2d8ea0ed-bd17-5f6d-b67a-bacfa7241fd3	1.38
8924	Expertise	English (US)	Coding Exercises: Rust	8688ac0f-ae36-5737-8558-19b956e6f74e	2.4
8925	Expertise	English (US)	Coding Exercises: Swift	0de419f3-9974-58df-b6d4-ae952b73ecca	0.93
8926	Expertise	English (US)	Coding for Visual Learners: Learning JavaScript from Scratch	213e4b3a-9536-55b2-9a30-37e6eb33eef1	4.32
8927	Expertise	English (US)	Collaborating with Microsoft 365	0dbf3f81-3dfe-586f-9f95-09e6261264ef	0.8
